Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
21972.602569271,14222.008587437476,102.20721859011391,201.79112061504,7446.595642627794,0.0
