C27,C40,C54,C56,C57,C58,hour,SOC27,SOC40,SOC54,SOC56,SOC57,SOC58
0.0,0.0,0.0,1041.5973400000005,0.0,4863.651713149148,1,0.0,0.0,0.0,112137.7743072497,308983.5314835552,98352.48245091194
0.0,0.0,0.0,610.0056199999997,0.0,4032.931816311409,2,0.0,0.0,0.0,112569.1134177136,308983.5314835552,101204.19588628871
0.0,0.0,0.0,28.036470000001014,0.0,2722.3900018651852,3,0.0,0.0,0.0,112588.93819577113,308983.5314835552,103129.21631764201
0.0,0.0,0.0,0.0,0.0,1376.9282855434012,4,0.0,0.0,0.0,112588.93819577113,308959.4448497495,104102.85164555736
0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,112588.93819577113,307689.1410291685,104102.85164555736
0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,111863.61163835126,306543.4553346856,104102.85164555736
0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,111863.61163835126,306543.4553346856,104102.85164555736
0.0,0.0,0.0,0.0,23281.955523046014,0.0,8,0.0,0.0,0.0,111863.61163835126,323006.28396431514,104102.85164555736
0.0,0.0,0.0,5862.442241367077,27696.127305838676,7847.7467537747425,9,0.0,0.0,0.0,116008.98430153639,342590.40339487954,109652.04659218618
0.0,0.0,0.0,5862.442241367079,27696.12730583868,7847.746753774743,10,0.0,0.0,0.0,120154.35696472152,362174.52282544394,115201.24153881503
0.0,0.0,0.0,5862.442241367078,27696.12730583868,7847.746753774743,11,0.0,0.0,0.0,124299.72962790664,381758.6422560084,120750.43648544386
0.0,0.0,0.0,5862.442241367078,27696.12730583868,7847.746753774743,12,0.0,0.0,0.0,128445.10229109177,401342.7616865728,126299.6314320727
0.0,0.0,0.0,5862.442241367078,27696.127305838676,7847.7467537747425,13,0.0,0.0,0.0,132590.47495427687,420926.88111713715,131848.82637870155
0.0,0.0,0.0,5862.442241367078,27696.127305838676,7847.746753774743,14,0.0,0.0,0.0,136735.847617462,440511.0005477016,137398.02132533037
0.0,0.0,0.0,0.0,27696.12730583868,1046.5913758453676,15,0.0,0.0,0.0,136735.847617462,460095.119978266,138138.073184322
0.0,0.0,0.0,0.0,1624.7428022067982,0.0,16,0.0,0.0,0.0,136735.847617462,461243.9866313905,138138.073184322
0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,130245.33543159568,444783.18464985606,129711.14745710592
0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,123980.70556541519,434561.0189996116,124204.23967108158
0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,118051.29467366207,426371.29318509955,117888.20622179538
0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,112711.82111683313,418574.099608412,112190.89963460296
0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,107420.40762802245,412107.7530942018,107601.50881892888
0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,102203.48724464007,407611.89973657246,102702.9432404772
0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,97047.843447981,406185.5762723743,95748.90831729429
0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,91523.33862928176,406185.5762723743,91485.760207296
0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,85802.98903340807,406185.5762723743,85728.24665711583
0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,79720.98742569698,406185.5762723743,79411.44098530468
0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,73363.84192858133,403766.2064177545,72107.45879098173
0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,66801.2396406876,398361.72304469545,64845.175059784786
0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,60206.19680688156,387645.65168460354,59189.8121154047
0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,53591.929945868214,372917.46952062496,52643.2284721954
0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,48908.861373566026,372917.46952062496,52643.2284721954
0.0,0.0,0.0,0.0,12577.174225773837,0.0,32,0.0,0.0,0.0,48908.861373566026,381810.8747038342,52643.2284721954
0.0,0.0,0.0,0.0,27696.12730583868,2618.340982754134,33,0.0,0.0,0.0,48908.861373566026,401394.99413439864,54494.6751365595
0.0,0.0,0.0,5862.442241367078,27696.12730583868,7847.746753774743,34,0.0,0.0,0.0,53054.23403675115,420979.11356496305,60043.87008318834
0.0,0.0,0.0,5862.442241367078,27696.12730583868,7847.746753774744,35,0.0,0.0,0.0,57199.606699936274,440563.2329955275,65593.06502981718
0.0,0.0,0.0,5862.442241367078,27696.127305838676,7847.746753774743,36,0.0,0.0,0.0,61344.97936312139,460147.3524260919,71142.25997644602
0.0,0.0,0.0,5862.442241367079,27696.127305838676,7847.7467537747425,37,0.0,0.0,0.0,65490.352026306515,479731.47185665637,76691.45492307485
0.0,0.0,0.0,1431.0645305961013,27696.127305838676,7847.7467537747425,38,0.0,0.0,0.0,66502.26746020657,499315.5912872207,82240.64986970369
0.0,0.0,0.0,0.0,20299.676945191328,0.0,39,0.0,0.0,0.0,66502.26746020657,513669.63051106175,82240.64986970369
0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,66502.26746020657,513669.63051106175,82240.64986970369
0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,60319.33970965711,510006.3519018539,72519.69403379962
0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,55717.5881969085,491270.18133448623,62948.64074558797
0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,52006.14944419819,491270.18133448623,53513.40725229436
0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,48420.868370035816,486051.79267364694,44619.64596564052
0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,46229.32926840305,464625.91350391647,37001.761926085426
0.0,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,45578.1153467556,464625.91350391647,30128.549168366586
0.0,0.0,0.0,538.6400599999998,0.0,0.0,47,0.0,0.0,0.0,45958.99138580033,448494.8778644905,24761.189300829883
0.0,0.0,0.0,768.0293600000001,0.0,0.0,48,0.0,0.0,0.0,46502.07015440669,432987.7544682191,23259.138624035564
0.0,0.0,0.0,790.9682900000009,0.0,0.0,49,0.0,0.0,0.0,47061.36919596922,432987.7544682191,23259.138624035564
0.0,0.0,0.0,615.1031600000009,0.0,0.0,50,0.0,0.0,0.0,47496.31281153449,416470.58219644206,23259.138624035564
0.0,0.0,0.0,236.18602000000058,0.0,1200.601648234825,51,0.0,0.0,0.0,47663.32154789795,412304.2874799099,24108.092191006148
0.0,0.0,0.0,314.3483000000005,0.0,1386.179409446767,52,0.0,0.0,0.0,47885.59936248242,387999.1329235347,25088.269051367126
0.0,0.0,0.0,118.94260000000038,0.0,1769.7918292749387,53,0.0,0.0,0.0,47969.70448151438,373500.76586241915,26339.700855135976
0.0,0.0,0.0,326.24255999999986,0.0,1143.439300965909,54,0.0,0.0,0.0,48200.392808002034,337587.35497151094,27148.234538724177
0.0,0.0,0.0,264.2019574338756,0.0,4774.539993871487,55,0.0,0.0,0.0,48387.2118037063,329221.3614315833,30524.34414543708
0.0,0.0,0.0,3362.320446116038,11086.748133305451,7847.746753774743,56,0.0,0.0,0.0,50764.73139167712,337060.8762179508,36073.53909206592
0.0,0.0,0.0,4422.629365093285,26963.566011876563,7847.746753774743,57,0.0,0.0,0.0,53892.00260640934,356126.9965899198,41622.734038694754
0.0,0.0,0.0,5862.442241367077,27696.127305838676,7847.746753774743,58,0.0,0.0,0.0,58037.37526959447,375711.11602048425,47171.9289853236
0.0,0.0,0.0,5862.442241367078,27696.12730583868,7847.746753774743,59,0.0,0.0,0.0,62182.74793277959,395295.23545104865,52721.12393195243
0.0,0.0,0.0,5862.442241367078,27696.127305838676,7847.746753774743,60,0.0,0.0,0.0,66328.1205959647,414879.3548816131,58270.31887858127
0.0,0.0,0.0,5862.442241367078,27696.127305838676,7847.746753774743,61,0.0,0.0,0.0,70473.49325914985,434463.4743121775,63819.5138252101
0.0,0.0,0.0,5862.442241367078,27696.12730583868,7847.746753774743,62,0.0,0.0,0.0,74618.86592233497,454047.59374274197,69368.70877183895
0.0,0.0,0.0,892.1647760989403,23928.269016532613,7847.746753774743,63,0.0,0.0,0.0,75249.72168545032,470967.43502638815,74917.90371846777
0.0,0.0,0.0,0.0,0.0,4149.360503034085,64,0.0,0.0,0.0,75249.72168545032,470967.43502638815,77851.94466775081
0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,75249.72168545032,443654.33753442205,77851.94466775081
0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,73565.99829701721,422857.1669675904,77851.94466775081
0.0,0.0,0.0,0.0,0.0,2378.152419279512,67,0.0,0.0,0.0,73565.99829701721,403567.75144945295,79533.55237011854
0.0,0.0,0.0,0.0,0.0,3052.3259914878076,68,0.0,0.0,0.0,73565.99829701721,388256.9882322864,81691.87277709151
